,date,headline,link,time,content,time_adj,headline_text,lemma_headline,pos_headline,label_headline,cleaned
41,2011-11-09,"Amazon Strongly Supports Enactment of Enzi-Durbin-Alexander Federal 
 Online Sales Tax Bill",/news-releases/news-release-details/amazon-strongly-supports-enactment-enzi-durbin-alexander-federal,11:11 AM,,9.0,"amazon strongly supports enactment of enzi durbin alexander federal 
 online sales tax bill","['amazon', 'strongly', 'support', 'enactment', 'of', 'enzi', 'durbin', 'alexander', 'federal', '\n ', 'online', 'sale', 'tax', 'bill']","['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'PERSON']","['amazon', 'strongly', 'support', 'enactment', 'enzi', 'durbin', 'alexander', 'federal', 'online', 'sale', 'tax', 'bill']"
42,2011-11-09,"Facebook, Pandora, Netflix, Rhapsody, Games from Electronic Arts, 
 Zynga and Rovio, and Several Thousand More Apps and Games Coming To 
 Kindle Fire Next Week",/news-releases/news-release-details/facebook-pandora-netflix-rhapsody-games-electronic-arts-zynga,9:27 AM,,9.0,"facebook  pandora  netflix  rhapsody  games from electronic arts  
 zynga and rovio  and several thousand more apps and games coming to 
 kindle fire next week","['facebook', ' ', 'pandora', ' ', 'netflix', ' ', 'rhapsody', ' ', 'game', 'from', 'electronic', 'art', ' \n ', 'zynga', 'and', 'rovio', ' ', 'and', 'several', 'thousand', 'more', 'app', 'and', 'game', 'come', 'to', '\n ', 'kindle', 'fire', 'next', 'week']","['PROPN', 'SPACE', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'ADJ', 'SPACE', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE', 'PROPN', 'CCONJ', 'PROPN', 'SPACE', 'CCONJ', 'ADJ', 'NUM', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'SPACE', 'NOUN', 'NOUN', 'ADJ', 'NOUN']","['ORG', 'CARDINAL', 'DATE']","['facebook', 'pandora', 'netflix', 'rhapsody', 'game', 'electronic', 'art', 'zynga', 'rovio', 'several', 'more', 'app', 'game', 'come', 'kindle', 'fire', 'next', 'week']"
43,2011-11-09,"David Baldacci, Amanda Hocking and Stephenie Meyer Join the Kindle 
 Million Club",/news-releases/news-release-details/david-baldacci-amanda-hocking-and-stephenie-meyer-join-kindle,9:02 AM,,9.0,"david baldacci  amanda hocking and stephenie meyer join the kindle 
 million club","['david', 'baldacci', ' ', 'amanda', 'hocking', 'and', 'stephenie', 'meyer', 'join', 'the', 'kindle', '\n ', 'million', 'club']","['PROPN', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'VERB', 'DET', 'NOUN', 'SPACE', 'NUM', 'NOUN']","['PERSON', 'ORG']","['david', 'baldacci', 'amanda', 'hocking', 'stephenie', 'meyer', 'join', 'kindle', 'club']"
44,2011-11-09,Amazon Web Services Announces New Lower Priced US West Region (Oregon),/news-releases/news-release-details/amazon-web-services-announces-new-lower-priced-us-west-region,3:02 AM,,9.0,amazon web services announces new lower priced us west region  oregon ,"['amazon', 'web', 'service', 'announce', 'new', 'lower', 'price', '-PRON-', 'west', 'region', ' ', 'oregon']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'ADV', 'VERB', 'PRON', 'PROPN', 'PROPN', 'SPACE', 'PROPN']","['ORG', 'GPE', 'GPE']","['amazon', 'web', 'service', 'announce', 'new', 'price', 'west', 'region', 'oregon']"
45,2011-11-08,"All-New Kindle Family - Kindle, Kindle Touch, Kindle Touch 3G and 
 Kindle Fire - Coming to Over 16,000 Retail Locations Across the U.S.",/news-releases/news-release-details/all-new-kindle-family-kindle-kindle-touch-kindle-touch-3g-and,4:07 PM,,9.0,"all new kindle family   kindle  kindle touch  kindle touch   and 
 kindle fire   coming to over     retail locations across the u s ","['all', 'new', 'kindle', 'family', '  ', 'kindle', ' ', 'kindle', 'touch', ' ', 'kindle', 'touch', '  ', 'and', '\n ', 'kindle', 'fire', '  ', 'come', 'to', 'over', '    ', 'retail', 'location', 'across', 'the', 'u', 's']","['DET', 'ADJ', 'NOUN', 'NOUN', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'CCONJ', 'SPACE', 'ADJ', 'NOUN', 'SPACE', 'VERB', 'ADP', 'ADP', 'SPACE', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN']",[],"['new', 'kindle', 'family', 'kindle', 'touch', 'kindle', 'touch', 'kindle', 'fire', 'come', 'retail', 'location', 'u', 's']"
46,2011-11-08,Kindle Cloud Reader Now Available on Mozilla Firefox,/news-releases/news-release-details/kindle-cloud-reader-now-available-mozilla-firefox,9:15 AM,,9.0,kindle cloud reader now available on mozilla firefox,"['kindle', 'cloud', 'reader', 'now', 'available', 'on', 'mozilla', 'firefox']","['PROPN', 'PROPN', 'PROPN', 'ADV', 'ADJ', 'ADP', 'PROPN', 'PROPN']",['PERSON'],"['kindle', 'cloud', 'reader', 'available', 'mozilla', 'firefox']"
47,2011-11-08,"Amazon Unveils Best Books of 2011 List, and Names ""The Art of 
 Fielding"" Best Book of the Year",/news-releases/news-release-details/amazon-unveils-best-books-2011-list-and-names-art-fielding-best,9:02 AM,,9.0,"amazon unveils best books of   list  and names  the art of 
 fielding  best book of the year","['amazon', 'unveil', 'good', 'book', 'of', '  ', 'list', ' ', 'and', 'name', ' ', 'the', 'art', 'of', '\n ', 'field', ' ', 'good', 'book', 'of', 'the', 'year']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'SPACE', 'NOUN', 'SPACE', 'CCONJ', 'NOUN', 'SPACE', 'DET', 'NOUN', 'ADP', 'SPACE', 'VERB', 'SPACE', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']","['ORG', 'DATE']","['amazon', 'unveil', 'good', 'book', 'list', 'name', 'art', 'field', 'good', 'book', 'year']"
48,2011-11-02,Introducing The Kindle Owners' Lending Library,/news-releases/news-release-details/introducing-kindle-owners-lending-library,11:38 PM EDT,,9.0,introducing the kindle owners  lending library,"['introduce', 'the', 'kindle', 'owners', ' ', 'lending', 'library']","['VERB', 'DET', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'NOUN']",[],"['introduce', 'kindle', 'owners', 'lending', 'library']"
49,2011-11-02,"Flow Powered by Amazon App, Now Available for the iPhone",/news-releases/news-release-details/flow-powered-amazon-app-now-available-iphone,5:03 PM EDT,,9.0,flow powered by amazon app  now available for the iphone,"['flow', 'power', 'by', 'amazon', 'app', ' ', 'now', 'available', 'for', 'the', 'iphone']","['PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'SPACE', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN']",['ORG'],"['flow', 'power', 'amazon', 'app', 'available', 'iphone']"
50,2011-11-02,Amazon Reveals the 2011 Holiday Toy List,/news-releases/news-release-details/amazon-reveals-2011-holiday-toy-list,9:06 AM EDT,,9.0,amazon reveals the   holiday toy list,"['amazon', 'reveal', 'the', '  ', 'holiday', 'toy', 'list']","['PROPN', 'VERB', 'DET', 'SPACE', 'NOUN', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'reveal', 'holiday', 'toy', 'list']"
51,2011-11-01,Amazon Opens Black Friday Deals Store,/news-releases/news-release-details/amazon-opens-black-friday-deals-store,9:03 AM EDT,,9.0,amazon opens black friday deals store,"['amazon', 'open', 'black', 'friday', 'deal', 'store']","['PROPN', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'NOUN']","['ORG', 'EVENT']","['amazon', 'open', 'black', 'friday', 'deal', 'store']"
52,2011-10-31,Endless.com Launches Free iPhone App,/news-releases/news-release-details/endlesscom-launches-free-iphone-app,9:00 AM EDT,,9.0,endless com launches free iphone app,"['endless', 'com', 'launch', 'free', 'iphone', 'app']","['ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'NOUN']",[],"['endless', 'com', 'launch', 'free', 'iphone', 'app']"
53,2011-10-31,"Amazon Adds More Titles to Prime Instant Video with a New Digital 
 Video Licensing Agreement with Disney-ABC Television Group -- Giving 
 Prime Members Even More Video Content for Their New Kindle Fire",/news-releases/news-release-details/amazon-adds-more-titles-prime-instant-video-new-digital-video,3:07 AM EDT,,9.0,"amazon adds more titles to prime instant video with a new digital 
 video licensing agreement with disney abc television group    giving 
 prime members even more video content for their new kindle fire","['amazon', 'add', 'more', 'title', 'to', 'prime', 'instant', 'video', 'with', 'a', 'new', 'digital', '\n ', 'video', 'licensing', 'agreement', 'with', 'disney', 'abc', 'television', 'group', '   ', 'give', '\n ', 'prime', 'member', 'even', 'more', 'video', 'content', 'for', '-PRON-', 'new', 'kindle', 'fire']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'SPACE', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'SPACE', 'VERB', 'SPACE', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'add', 'more', 'title', 'prime', 'instant', 'video', 'new', 'digital', 'video', 'licensing', 'agreement', 'disney', 'abc', 'television', 'group', 'give', 'prime', 'member', 'more', 'video', 'content', 'new', 'kindle', 'fire']"
54,2011-10-25,Amazon.com Announces Third Quarter Sales up 44% to $10.88 Billion;  Introduced Four New Kindle Devices for the Holidays,/news-releases/news-release-details/amazoncom-announces-third-quarter-sales-44-1088-billion,4:10 PM EDT,,9.0,amazon com announces third quarter sales up    to      billion   introduced four new kindle devices for the holidays,"['amazon', 'com', 'announce', 'third', 'quarter', 'sale', 'up', '   ', 'to', '     ', 'billion', '  ', 'introduce', 'four', 'new', 'kindle', 'device', 'for', 'the', 'holiday']","['PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'PART', 'SPACE', 'NUM', 'SPACE', 'VERB', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN']","['ORG', 'DATE', 'CARDINAL']","['amazon', 'com', 'announce', 'third', 'quarter', 'sale', 'introduce', 'new', 'kindle', 'device', 'holiday']"
55,2011-10-19,"Amazon Announces Increased Prime Instant Video Selection for Kindle 
 Fire and Prime Customers by Expanding Digital Video License Agreement 
 with PBS",/news-releases/news-release-details/amazon-announces-increased-prime-instant-video-selection-kindle,9:07 AM EDT,,9.0,"amazon announces increased prime instant video selection for kindle 
 fire and prime customers by expanding digital video license agreement 
 with pbs","['amazon', 'announce', 'increase', 'prime', 'instant', 'video', 'selection', 'for', 'kindle', '\n ', 'fire', 'and', 'prime', 'customer', 'by', 'expand', 'digital', 'video', 'license', 'agreement', '\n ', 'with', 'pbs']","['PROPN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'SPACE', 'ADP', 'PROPN']","['ORG', 'ORG']","['amazon', 'announce', 'increase', 'prime', 'instant', 'video', 'selection', 'kindle', 'fire', 'prime', 'customer', 'expand', 'digital', 'video', 'license', 'agreement', 'pbs']"
56,2011-10-11,Amazon.com to Webcast Third Quarter 2011 Financial Results Conference  Call,/news-releases/news-release-details/amazoncom-webcast-third-quarter-2011-financial-results,4:06 PM EDT,,9.0,amazon com to webcast third quarter   financial results conference  call,"['amazon', 'com', 'to', 'webcast', 'third', 'quarter', '  ', 'financial', 'result', 'conference', ' ', 'call']","['PROPN', 'PROPN', 'PART', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'SPACE', 'NOUN']","['ORG', 'DATE']","['amazon', 'com', 'webcast', 'third', 'quarter', 'financial', 'result', 'conference', 'call']"
57,2011-10-11,"Amazon Publishing Launches Science Fiction, Fantasy and Horror  Imprint, 47North",/news-releases/news-release-details/amazon-publishing-launches-science-fiction-fantasy-and-horror,9:05 AM EDT,,9.0,amazon publishing launches science fiction  fantasy and horror  imprint   ,"['amazon', 'publishing', 'launches', 'science', 'fiction', ' ', 'fantasy', 'and', 'horror', ' ', 'imprint', '  ']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'CCONJ', 'NOUN', 'SPACE', 'PROPN', 'SPACE']",['ORG'],"['amazon', 'publishing', 'launches', 'science', 'fiction', 'fantasy', 'horror', 'imprint']"
58,2011-10-10,"Customers Can Now Manage All Their Print Magazine Subscriptions on 
 Amazon.com",/news-releases/news-release-details/customers-can-now-manage-all-their-print-magazine-subscriptions,9:02 AM EDT,,9.0,"customers can now manage all their print magazine subscriptions on 
 amazon com","['customer', 'can', 'now', 'manage', 'all', '-PRON-', 'print', 'magazine', 'subscription', 'on', '\n ', 'amazon', 'com']","['NOUN', 'VERB', 'ADV', 'VERB', 'DET', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'PROPN', 'NOUN']",['ORG'],"['customer', 'can', 'manage', 'print', 'magazine', 'subscription', 'amazon', 'com']"
59,2011-10-07,"Kindle Direct Publishing Now Enables Authors and Publishers to 
 Independently Publish Their Books in the Amazon.fr Kindle Store",/news-releases/news-release-details/kindle-direct-publishing-now-enables-authors-and-publishers-0,4:33 AM EDT,,9.0,"kindle direct publishing now enables authors and publishers to 
 independently publish their books in the amazon fr kindle store","['kindle', 'direct', 'publishing', 'now', 'enable', 'author', 'and', 'publisher', 'to', '\n ', 'independently', 'publish', '-PRON-', 'book', 'in', 'the', 'amazon', 'fr', 'kindle', 'store']","['PROPN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'SPACE', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN']",['ORG'],"['kindle', 'direct', 'publishing', 'enable', 'author', 'publisher', 'publish', 'book', 'amazon', 'kindle', 'store']"
60,2011-10-07,Amazon.fr Launches French Kindle Store and First French-Language  Kindle,/news-releases/news-release-details/amazonfr-launches-french-kindle-store-and-first-french-language,4:30 AM EDT,,9.0,amazon fr launches french kindle store and first french language  kindle,"['amazon', 'fr', 'launches', 'french', 'kindle', 'store', 'and', 'first', 'french', 'language', ' ', 'kindle']","['PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'SPACE', 'NOUN']","['ORG', 'NORP']","['amazon', 'fr', 'launches', 'french', 'kindle', 'store', 'first', 'french', 'language', 'kindle']"
61,2011-09-28,Introducing the All-New Latest Generation Kindle,/news-releases/news-release-details/introducing-all-new-latest-generation-kindle,12:06 PM EDT,,9.0,introducing the all new latest generation kindle,"['introduce', 'the', 'all', 'new', 'late', 'generation', 'kindle']","['VERB', 'DET', 'DET', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],"['introduce', 'new', 'late', 'generation', 'kindle']"
62,2011-09-28,"Introducing ""Amazon Silk"": Amazon's Revolutionary Cloud-Accelerated 
 Web Browser, Available Exclusively on Kindle Fire",/news-releases/news-release-details/introducing-amazon-silk-amazons-revolutionary-cloud-accelerated,11:14 AM EDT,,9.0,"introducing  amazon silk   amazon s revolutionary cloud accelerated 
 web browser  available exclusively on kindle fire","['introduce', ' ', 'amazon', 'silk', '  ', 'amazon', 's', 'revolutionary', 'cloud', 'accelerate', '\n ', 'web', 'browser', ' ', 'available', 'exclusively', 'on', 'kindle', 'fire']","['VERB', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'PART', 'ADJ', 'NOUN', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'ADJ', 'ADV', 'ADP', 'PROPN', 'NOUN']","['ORG', 'PRODUCT']","['introduce', 'amazon', 'silk', 'amazon', 'revolutionary', 'cloud', 'accelerate', 'web', 'browser', 'available', 'kindle', 'fire']"
63,2011-09-28,"Introducing the All-New Kindle Family: Four New Kindles, Four Amazing 
 Price Points",/news-releases/news-release-details/introducing-all-new-kindle-family-four-new-kindles-four-amazing,11:13 AM EDT,,9.0,"introducing the all new kindle family  four new kindles  four amazing 
 price points","['introduce', 'the', 'all', 'new', 'kindle', 'family', ' ', 'four', 'new', 'kindle', ' ', 'four', 'amazing', '\n ', 'price', 'point']","['VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'NOUN', 'SPACE', 'NUM', 'ADJ', 'NOUN', 'SPACE', 'NUM', 'ADJ', 'SPACE', 'NOUN', 'NOUN']","['CARDINAL', 'CARDINAL']","['introduce', 'new', 'kindle', 'family', 'new', 'kindle', 'amazing', 'price', 'point']"
64,2011-09-26,"Amazon Announces Digital Video License Agreement With Twentieth 
 Century Fox",/news-releases/news-release-details/amazon-announces-digital-video-license-agreement-twentieth,9:05 AM EDT,,9.0,"amazon announces digital video license agreement with twentieth 
 century fox","['amazon', 'announce', 'digital', 'video', 'license', 'agreement', 'with', 'twentieth', '\n ', 'century', 'fox']","['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'PROPN']","['ORG', 'DATE']","['amazon', 'announce', 'digital', 'video', 'license', 'agreement', 'twentieth', 'century', 'fox']"
65,2011-09-21,"Kindle Books Now Available at over 11,000 Local Libraries",/news-releases/news-release-details/kindle-books-now-available-over-11000-local-libraries,9:18 AM EDT,,9.0,kindle books now available at over     local libraries,"['kindle', 'book', 'now', 'available', 'at', 'over', '    ', 'local', 'library']","['PROPN', 'NOUN', 'ADV', 'ADJ', 'ADP', 'ADP', 'SPACE', 'ADJ', 'NOUN']",[],"['kindle', 'book', 'available', 'local', 'library']"
66,2011-09-19,"George R.R. Martin is the Newest Author to Join the Kindle Million 
 Club",/news-releases/news-release-details/george-rr-martin-newest-author-join-kindle-million-club,9:03 AM EDT,,9.0,"george r r  martin is the newest author to join the kindle million 
 club","['george', 'r', 'r', ' ', 'martin', 'be', 'the', 'new', 'author', 'to', 'join', 'the', 'kindle', 'million', '\n ', 'club']","['PROPN', 'PROPN', 'PROPN', 'SPACE', 'PROPN', 'AUX', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'NUM', 'SPACE', 'NOUN']","['PERSON', 'PERSON', 'CARDINAL']","['george', 'r', 'r', 'martin', 'new', 'author', 'join', 'kindle', 'club']"
67,2011-09-15,AmazonLocal Coming to Kindle with Special Offers,/news-releases/news-release-details/amazonlocal-coming-kindle-special-offers,9:16 AM EDT,,9.0,amazonlocal coming to kindle with special offers,"['amazonlocal', 'come', 'to', 'kindle', 'with', 'special', 'offer']","['ADJ', 'VERB', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN']",[],"['amazonlocal', 'come', 'kindle', 'special', 'offer']"
68,2011-09-15,"Amazon Web Services Earns Federal Information Security Management Act  (FISMA) Moderate Authorization and Accreditation, Expanding the AWS  Security and Compliance Framework",/news-releases/news-release-details/amazon-web-services-earns-federal-information-security,3:03 AM EDT,,9.0,amazon web services earns federal information security management act   fisma  moderate authorization and accreditation  expanding the aws  security and compliance framework,"['amazon', 'web', 'services', 'earn', 'federal', 'information', 'security', 'management', 'act', '  ', 'fisma', ' ', 'moderate', 'authorization', 'and', 'accreditation', ' ', 'expand', 'the', 'aws', ' ', 'security', 'and', 'compliance', 'framework']","['PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'SPACE', 'VERB', 'DET', 'NOUN', 'SPACE', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'web', 'services', 'earn', 'federal', 'information', 'security', 'management', 'act', 'fisma', 'moderate', 'authorization', 'accreditation', 'expand', 'aws', 'security', 'compliance', 'framework']"
69,2011-09-13,Amazon.com & Hearst Corporation Expand Business Relationship,/news-releases/news-release-details/amazoncom-hearst-corporation-expand-business-relationship,9:46 AM EDT,,9.0,amazon com   hearst corporation expand business relationship,"['amazon', 'com', '  ', 'hearst', 'corporation', 'expand', 'business', 'relationship']","['PROPN', 'PROPN', 'SPACE', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'com', 'hearst', 'corporation', 'expand', 'business', 'relationship']"
70,2011-09-13,MYHABIT.COM Introduces Exclusive Curated and Vintage Sale Events,/news-releases/news-release-details/myhabitcom-introduces-exclusive-curated-and-vintage-sale-events,12:37 AM EDT,,9.0,myhabit com introduces exclusive curated and vintage sale events,"['myhabit', 'com', 'introduce', 'exclusive', 'curated', 'and', 'vintage', 'sale', 'event']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN']",['ORG'],"['myhabit', 'com', 'introduce', 'exclusive', 'curated', 'vintage', 'sale', 'event']"
